blue_wins,first_blood,dragons,heralds,experience,kills,assists,towers_destroyed,wards_placed,wards_destroyed,cs_per_min,gold_per_min,avg_level,elite_monsters,total_jungle_minions_killed
1,1,1,0,1176,4,4,0,-22,2,4.199999999999999,249.20000000000005,0,1,-7
1,1,0,0,1705,1,4,0,0,1,2.8999999999999986,163.5,0.5999999999999996,0,4
1,1,0,0,-2081,-3,0,0,0,2,-0.3000000000000007,-120.70000000000005,-0.8000000000000007,0,-20
1,1,1,-1,-2076,-2,2,0,70,-2,-7,-234.29999999999995,-0.40000000000000036,0,-1
1,0,1,0,3919,-1,-3,1,4,-1,5.899999999999999,315.60000000000014,1.2000000000000002,1,28
1,0,-1,0,-111,0,3,0,4,0,-1.1000000000000014,65.89999999999986,0.20000000000000018,-1,-2
0,0,0,0,570,-1,-5,0,-23,2,7.5,58.5,0.20000000000000018,0,-5
1,0,1,-1,3600,4,-1,0,28,1,2.599999999999998,117.60000000000014,1,0,6
1,1,-1,1,2760,7,8,0,2,0,5,490.9000000000001,0.40000000000000036,0,-4
0,0,1,0,992,3,5,0,-1,-4,-0.8999999999999986,8.400000000000091,0.39999999999999947,1,3
0,1,1,0,1795,7,9,0,0,1,5,333.10000000000014,0.40000000000000036,1,-24
1,0,1,-1,-691,3,5,0,-2,-1,-0.10000000000000142,67.90000000000009,0,0,-12
0,1,1,0,-1451,0,6,0,0,-1,-2.6000000000000014,-47.5,-0.20000000000000018,1,-4
1,0,-1,-1,89,-4,-6,0,-3,0,3.799999999999997,-98.69999999999982,-0.20000000000000018,-2,9
1,1,-1,-1,897,1,9,0,21,1,3,52,0.20000000000000018,-2,-34
1,1,1,1,3068,2,-1,1,0,-1,3.599999999999998,276.29999999999995,0.7999999999999998,2,32
0,0,-1,-1,-4019,-6,-3,0,2,3,-2.299999999999997,-347.5999999999999,-0.8000000000000007,-2,-23
0,0,-1,-1,-1033,-5,-7,0,-4,3,2.8000000000000007,-151.4000000000001,-0.40000000000000036,-2,4
0,0,0,1,-1518,-3,-6,0,23,-1,-1.8999999999999986,-42,-0.20000000000000018,1,13
1,1,-1,0,3735,1,0,0,9,-1,3.099999999999998,261.70000000000005,0.8000000000000007,-1,44
0,0,1,0,1161,2,0,0,-3,2,2,127.60000000000014,0.40000000000000036,1,12
0,0,0,0,-3391,-8,-14,0,20,-1,-4.899999999999999,-551.5,-0.6000000000000005,0,-8
0,0,-1,0,-2187,-9,-11,0,1,-1,-0.5,-350.1999999999998,-0.40000000000000036,-1,3
0,1,0,0,2029,5,4,0,-5,4,1,173.5,0.8000000000000007,0,25
1,0,1,0,1188,1,6,0,-16,2,-0.6999999999999993,78.5,0.6000000000000005,1,-4
1,1,1,-1,2815,8,5,0,95,-1,1.3999999999999986,372.29999999999995,0.6000000000000005,0,13
1,1,1,0,1917,4,5,0,-3,-3,2.6000000000000014,247,0.39999999999999947,1,9
1,1,1,0,842,6,6,0,1,2,3.8000000000000007,274.79999999999995,0,1,3
1,1,0,0,3238,6,3,1,1,1,5.899999999999999,501.4000000000001,0.7999999999999998,0,7
0,1,0,0,-781,-4,-2,0,94,-1,0.8000000000000007,-155.4000000000001,-0.20000000000000018,0,19
1,1,1,0,3740,7,4,0,1,0,2.5,408.29999999999995,0.6000000000000005,1,2
1,0,-1,1,157,2,7,0,-32,12,-4.199999999999999,113.40000000000009,0.20000000000000018,0,-6
0,0,0,0,-447,-8,-8,0,24,1,-5,-388.0999999999999,-0.20000000000000018,0,19
1,1,1,0,2244,5,8,0,7,4,3,301.3000000000002,0.8000000000000007,1,7
0,0,-1,1,-1300,-5,-7,0,5,0,1,-301.1999999999998,-0.40000000000000036,0,-1
0,1,-1,0,-422,-3,-7,0,1,0,-5,-177.30000000000018,0,-1,19
1,0,-1,0,-1283,-7,-6,0,4,0,-1.5,-228.0999999999999,-0.40000000000000036,-1,4
0,1,-1,1,-635,-4,-5,0,-14,1,1,-124.30000000000018,0.20000000000000018,0,-12
1,1,1,0,-712,-2,-1,0,-36,-4,1.5,-16.59999999999991,0,1,9
0,1,-1,-1,-3132,-3,-3,0,-2,0,-4.100000000000001,-270.70000000000005,-0.8000000000000007,-2,-16
1,0,1,0,2012,0,4,0,23,2,6.5,1.2999999999999545,0.5999999999999996,1,8
1,1,1,-1,2118,4,5,0,25,1,4.5,140.5,0.20000000000000018,0,0
1,1,1,-1,952,1,0,0,37,1,2.3000000000000007,106,0.39999999999999947,0,23
0,0,-1,0,1450,2,5,0,0,-2,0.8000000000000007,261.29999999999995,0.5999999999999996,-1,6
1,1,1,0,1536,9,13,2,39,2,1.9000000000000021,505.79999999999995,0.40000000000000036,1,-12
1,1,-1,1,459,1,2,1,-6,1,-4.899999999999999,160.0999999999999,-0.40000000000000036,0,13
0,1,-1,0,1666,4,6,0,-6,-3,-0.8999999999999986,226.29999999999995,0.20000000000000018,-1,12
0,0,1,0,-2353,-4,-2,0,-2,-1,-2.3000000000000007,-238.70000000000005,-0.8000000000000007,1,7
1,0,1,1,2257,7,10,0,3,0,-0.7000000000000028,314.60000000000014,0.5999999999999996,2,19
1,1,-1,1,244,2,-1,0,128,0,1.6000000000000014,178.89999999999986,0.20000000000000018,0,-13
1,1,1,0,-222,5,11,0,6,-3,-5,153.0999999999999,0,1,8
0,1,-1,-1,-1330,1,3,0,-24,-2,-2.900000000000002,-61.40000000000009,-0.20000000000000018,-2,-23
0,0,1,-1,-1367,-5,-1,0,1,3,0.9000000000000021,-142.0999999999999,-0.40000000000000036,0,-16
0,0,0,0,-2144,-10,-9,0,-1,-1,-4.900000000000002,-545.5,-0.5999999999999996,0,23
1,1,0,1,2205,4,2,1,6,-3,7.199999999999999,457,0.40000000000000036,1,8
1,1,-1,0,1093,4,7,0,7,0,-3.3999999999999986,90,0.20000000000000018,-1,-9
0,0,-1,0,445,-1,-3,0,5,0,-0.8999999999999986,-43.299999999999955,0,-1,7
0,0,-1,0,-334,-3,-6,0,-3,0,2.5,-86,0,-1,1
0,0,1,-1,-2888,1,9,0,1,-1,-4.700000000000001,18.899999999999864,-0.5999999999999996,0,-12
0,0,1,0,-1300,2,6,0,-2,0,0.3999999999999986,25.299999999999955,-0.40000000000000036,1,-32
1,1,1,0,1273,5,5,0,-12,0,-2.1999999999999993,158.5999999999999,0.40000000000000036,1,-20
0,0,-1,-1,-5377,-14,-19,-1,-1,0,-3.599999999999998,-786.5999999999999,-1.2000000000000002,-2,0
0,0,-1,-1,-1016,-3,2,0,-2,2,-2.6000000000000014,-127.59999999999991,-0.40000000000000036,-2,-4
1,0,-1,0,879,0,5,0,5,-3,-0.3999999999999986,55.59999999999991,0.40000000000000036,-1,-1
0,1,-1,0,-2692,-3,-1,0,7,-2,-1.3999999999999986,-110.29999999999995,-0.40000000000000036,-1,-9
1,1,-1,1,-864,-3,-4,0,-5,-3,0.6999999999999993,-62.799999999999955,-0.20000000000000018,0,-6
0,1,1,0,-2365,-3,-2,0,22,0,-5.100000000000001,-260.70000000000005,-0.6000000000000005,1,-12
1,0,0,0,-1717,-3,3,0,2,0,0.6000000000000014,-94.10000000000014,-0.40000000000000036,0,2
0,0,-1,0,-1232,-2,-5,0,-3,-1,-1,-97.79999999999995,-0.20000000000000018,-1,6
1,1,0,0,471,0,0,0,0,4,4.099999999999998,67.90000000000009,0.39999999999999947,0,-14
0,1,-1,1,-1497,-3,-3,1,4,-3,-5.300000000000001,-99.5,-0.40000000000000036,0,9
0,1,1,1,1337,5,4,0,77,3,-0.40000000000000213,326.5999999999999,0.40000000000000036,2,-1
1,1,1,1,2096,5,7,0,-2,3,3.5,303.20000000000005,0.6000000000000005,2,10
1,1,-1,-1,84,1,-2,0,6,0,-0.7000000000000028,0.8000000000001819,0,-2,-5
0,0,-1,0,-1621,-5,-5,0,32,0,-1.1999999999999993,-345.5999999999999,-0.6000000000000005,-1,4
0,0,-1,0,-4627,-8,-6,0,-20,0,-2.8999999999999986,-504.29999999999995,-0.7999999999999998,-1,-25
0,0,1,0,-545,-2,-4,0,24,1,-0.10000000000000142,-77.20000000000005,0,1,-7
0,1,0,0,-1073,-1,1,0,1,0,-2,-153.4000000000001,0,0,-15
1,0,0,1,-932,0,-1,0,-27,-3,2.6000000000000014,60.299999999999955,0,1,3
1,0,-1,0,447,3,6,0,5,-5,-0.6999999999999993,151.20000000000005,0,-1,-5
0,1,-1,0,34,-2,-4,0,0,-1,0.6999999999999993,-41.799999999999955,0,-1,7
0,1,-1,0,-1168,-5,-10,0,6,-2,-1.3000000000000007,-344.60000000000014,-0.40000000000000036,-1,-17
0,0,-1,-1,-3388,-8,-7,0,1,2,-3.099999999999998,-418.9000000000001,-0.8000000000000007,-2,-5
1,1,1,1,295,-1,5,0,-1,0,3.8999999999999986,142.79999999999995,0.20000000000000018,2,7
0,0,-1,0,-1561,-3,-4,0,-6,0,-4.5,-136,-0.20000000000000018,-1,-13
1,1,0,-1,-1159,-3,5,0,-1,-1,2.5,-19.799999999999955,0,-1,-40
1,1,0,0,-1039,2,3,0,-1,0,-1.8999999999999986,43.5,-0.20000000000000018,0,-7
1,0,1,0,1778,2,3,0,1,2,-1.0999999999999979,159.10000000000014,0.6000000000000005,1,24
1,1,-1,0,621,1,-2,0,1,2,4.100000000000001,156.0999999999999,0.40000000000000036,-1,-9
1,1,1,0,2785,3,1,0,-42,2,6.900000000000002,288,0.40000000000000036,1,0
0,1,-1,0,362,0,0,0,55,3,2,60.799999999999955,-0.20000000000000018,-1,-19
1,1,-1,1,-262,0,-6,0,-2,-1,-1.6000000000000014,-22.59999999999991,0,0,-8
0,0,-1,0,-2249,-6,-8,0,4,1,3.200000000000003,-215.5,-0.20000000000000018,-1,-16
0,0,1,1,-2197,-3,-4,1,-4,2,-2.5,-114.79999999999995,-0.7999999999999998,2,1
1,1,1,0,-46,-1,-3,1,2,0,-0.5999999999999979,77,-0.20000000000000018,1,20
1,1,0,1,4475,10,6,0,1,0,3.1999999999999993,478.5,1.1999999999999993,1,10
1,0,-1,0,312,-1,2,1,0,-2,0.29999999999999716,90.5,0,-1,-1
1,0,-1,0,2509,6,7,0,-14,-2,3.400000000000002,258.9000000000001,0.39999999999999947,-1,-14
0,1,1,0,219,4,14,0,-1,0,-0.5999999999999979,185.20000000000005,0,1,-30
0,0,-1,0,-1568,2,8,0,0,-1,-2.1999999999999993,37.30000000000018,-0.20000000000000018,-1,-24
1,1,-1,1,2958,2,-2,1,0,-2,2.299999999999997,334.6999999999998,0.6000000000000005,0,29
0,0,-1,0,-850,-3,-8,0,-8,3,-2.1999999999999993,-243.5,-0.40000000000000036,-1,-7
1,0,-1,0,289,-5,-5,0,28,-1,5.300000000000001,-78.09999999999991,0,-1,-13
1,1,1,0,2991,8,13,1,42,0,0.8000000000000007,541.5,0.5999999999999996,1,8
1,0,-1,0,-1458,-5,-3,0,10,1,-2.5,-373.0999999999999,-0.6000000000000005,-1,-5
0,0,-1,0,-2055,-4,-10,0,2,0,1,-248.9000000000001,-0.40000000000000036,-1,-11
1,1,1,1,232,2,-1,0,-21,2,-0.3000000000000007,121.90000000000009,0,2,6
0,0,-1,0,-3374,-5,-6,0,2,-1,-1.6000000000000014,-351.70000000000005,-0.6000000000000005,-1,-12
0,1,-1,0,-646,-2,-4,0,-2,-3,-4.899999999999999,-193.60000000000014,-0.40000000000000036,-1,7
0,1,0,0,-4196,-7,-1,-1,-24,0,-5.600000000000001,-509.1999999999998,-1,0,0
1,0,-1,-1,2449,2,0,0,-9,2,1.6000000000000014,158.4000000000001,0.40000000000000036,-2,12
0,0,-1,0,-1866,-3,-3,0,1,-6,-1.4000000000000021,-164.69999999999982,-0.6000000000000005,-1,0
1,0,1,1,-556,3,3,0,-2,1,-3.1999999999999993,-10.100000000000136,0,2,-15
0,0,0,-1,-4094,-4,-6,0,39,-2,-7,-322,-1,-1,0
0,0,0,0,-335,-2,-6,0,-5,0,-0.10000000000000142,-138.5999999999999,-0.20000000000000018,0,-17
0,0,0,0,-1035,-2,-2,0,-18,1,-1.0999999999999979,-91.5,-0.20000000000000018,0,-17
1,0,0,0,3436,4,-2,0,32,-2,6.099999999999998,250.70000000000005,0.7999999999999998,0,-11
0,1,1,-1,-2623,-5,-4,0,1,1,0,-281.4000000000001,-0.40000000000000036,0,-13
1,0,1,0,686,2,5,0,1,-1,1.5999999999999979,124.5,0,1,-18
1,0,0,0,467,0,1,0,134,0,0,75.89999999999986,0,0,-2
0,0,-1,0,-3243,-4,0,0,-2,-2,-4.699999999999999,-323,-0.7999999999999998,-1,-12
0,0,1,0,-124,-2,-3,0,-1,3,3.5,-33.59999999999991,-0.20000000000000018,1,-8
1,1,1,0,1296,5,6,0,4,3,4,292.9000000000001,0.20000000000000018,1,0
1,1,0,1,2423,-1,-4,1,-2,1,2.8000000000000007,263.79999999999995,0.6000000000000005,1,35
0,0,-1,-1,-3452,-6,-5,0,2,1,-4.900000000000002,-415.79999999999995,-0.8000000000000007,-2,-12
1,1,1,0,2079,5,7,0,2,-1,3.1000000000000014,316.0999999999999,0.40000000000000036,1,-17
1,1,-1,0,2997,3,-1,0,0,-1,4.199999999999999,336.29999999999995,0.39999999999999947,-1,16
0,1,1,-1,1023,2,5,0,5,5,-4.600000000000001,0.599999999999909,0.20000000000000018,0,5
1,1,1,0,80,6,3,0,-1,-2,-3.400000000000002,186.5999999999999,-0.40000000000000036,1,-10
0,0,-1,-1,859,0,1,-1,-5,1,4.5,-10.299999999999955,0.20000000000000018,-2,5
1,0,1,0,-621,0,0,0,11,3,-2,-134.5,-0.40000000000000036,1,-13
1,1,-1,0,-883,-2,-1,0,1,-4,-1.5,-111.5,-0.20000000000000018,-1,-17
0,0,-1,1,-237,-2,2,0,-4,1,2.5,-48.799999999999955,-0.20000000000000018,0,-1
0,0,-1,0,-2092,-4,-5,0,2,1,-0.9000000000000021,-241.5,-0.20000000000000018,-1,-12
0,1,-1,1,-2878,-4,-12,0,-37,-6,-1.3000000000000007,-255.79999999999995,-0.7999999999999998,0,-11
1,0,0,0,816,2,7,0,22,-1,-0.3999999999999986,35.399999999999864,0.20000000000000018,0,12
0,0,1,0,-1839,-3,-1,0,-42,2,-1.3999999999999986,-245,-0.20000000000000018,1,-15
1,0,0,-1,-142,-1,-1,0,6,2,-1.3000000000000007,-33,0.20000000000000018,-1,9
1,0,0,0,1296,2,8,0,4,0,2.700000000000003,70.89999999999986,0.20000000000000018,0,-20
1,0,-1,0,1253,0,-3,0,-5,3,4.600000000000001,98.69999999999982,0.40000000000000036,-1,13
1,1,0,1,-862,2,7,0,5,-2,-3,14.5,0,1,-3
0,0,0,0,-4232,-7,-8,0,63,1,-3.099999999999998,-397.5,-0.7999999999999998,0,-13
0,0,-1,0,-772,-3,-4,0,-1,0,-3.1000000000000014,-167.4000000000001,0,-1,5
1,0,-1,0,-4,0,-5,0,-2,1,2.3999999999999986,-84.79999999999995,0,-1,-8
0,1,0,-1,63,-2,0,-1,-6,-1,-0.29999999999999716,-172.5999999999999,-0.20000000000000018,-1,22
0,0,-1,0,-4248,-7,-7,0,1,-2,-4.899999999999999,-535.3999999999999,-1,-1,-12
1,1,1,-1,3023,4,4,0,-3,-3,1.5999999999999979,371.29999999999995,0.8000000000000007,0,28
0,1,-1,0,1542,5,5,0,3,2,0.6999999999999993,195.20000000000005,0.40000000000000036,-1,-12
0,0,-1,0,-633,0,5,0,-4,2,-0.40000000000000213,92.79999999999995,0,-1,-4
1,0,1,0,-669,1,-2,0,-21,4,3.599999999999998,-43.799999999999955,0,1,-20
0,0,-1,0,-379,-1,0,0,-20,-4,-0.5,-57.90000000000009,-0.20000000000000018,-1,12
1,1,-1,0,2679,8,5,0,2,-1,5.299999999999997,357.9000000000001,0.20000000000000018,-1,4
1,0,0,0,-566,2,5,0,13,4,3.099999999999998,72.70000000000005,-0.20000000000000018,0,1
1,1,1,0,-259,2,5,0,-2,0,-1.6999999999999993,48.100000000000136,0.20000000000000018,1,-6
0,1,1,1,812,-2,3,0,-32,-1,3.400000000000002,78.5,0,2,4
0,0,-1,-1,775,-2,-2,0,1,4,-2.700000000000003,-43.899999999999864,0.8000000000000007,-2,24
0,0,1,-1,-3324,-5,-6,0,1,-1,-5.599999999999998,-344.70000000000005,-0.6000000000000005,0,-21
0,1,1,1,866,3,6,0,1,2,-3.200000000000003,61.69999999999982,0.20000000000000018,2,2
1,1,-1,0,2287,4,4,0,2,1,0.5,286.10000000000014,0.6000000000000005,-1,0
0,1,1,0,-2460,-5,-8,0,17,-4,-2.3999999999999986,-231.4000000000001,-0.40000000000000036,1,-13
0,0,0,0,1876,-3,-7,0,28,3,0.5,-156.70000000000005,0.5999999999999996,0,5
0,1,-1,-1,-1856,-6,-6,0,-14,3,2,-175.70000000000005,-0.20000000000000018,-2,-4
1,0,-1,0,-523,-1,-1,0,21,0,-1.5999999999999979,-106.69999999999982,-0.40000000000000036,-1,-17
0,0,0,0,-720,-5,-4,0,2,-3,2.099999999999998,-162,-0.40000000000000036,0,16
1,1,0,0,420,0,2,0,-4,3,2.3999999999999986,118.20000000000005,0.20000000000000018,0,14
0,1,0,0,-1175,-1,-2,0,-2,-1,0,-63.5,-0.7999999999999998,0,3
1,1,1,0,1690,2,3,0,-20,2,4.099999999999998,238.70000000000005,0.6000000000000005,1,8
0,1,0,0,528,1,1,0,1,1,0.7999999999999972,106.59999999999991,0,0,8
1,1,1,0,745,1,-4,0,-4,1,1.3000000000000007,26.700000000000045,0,1,4
1,1,1,1,3906,8,7,0,4,0,-0.5,365,0.7999999999999998,2,16
1,0,0,0,407,0,-4,0,24,0,-1.6999999999999993,-26.799999999999955,0.20000000000000018,0,12
0,0,0,0,-2696,-7,-10,0,4,-2,-3.8999999999999986,-447.89999999999986,-0.5999999999999996,0,4
0,1,1,0,294,1,1,0,9,2,0.10000000000000142,52.5,0.20000000000000018,1,15
0,0,0,0,-1319,-8,-9,0,3,4,0.7999999999999972,-355.9000000000001,-0.40000000000000036,0,-2
0,1,-1,1,-531,0,-2,0,-1,-1,1,114,0,0,7
0,0,-1,-1,-5072,-6,1,-1,0,-2,-9.9,-518.0999999999999,-1.2000000000000002,-2,-20
1,1,1,1,5730,3,5,0,7,2,4.800000000000001,452,1.8000000000000007,2,39
1,1,-1,0,2071,4,3,0,1,-1,-0.3000000000000007,152.4000000000001,0.5999999999999996,-1,4
1,1,0,0,615,3,5,0,-31,0,1.5999999999999979,160.5999999999999,0.39999999999999947,0,11
1,1,-1,1,-1027,-1,-1,0,-23,0,-3.900000000000002,-131.39999999999986,0.20000000000000018,0,8
0,0,0,0,-1542,-1,-2,0,45,-4,-1.5,-120.70000000000005,-0.5999999999999996,0,9
1,1,-1,1,2308,9,11,0,47,-2,2.400000000000002,514.8000000000002,0.40000000000000036,0,-15
1,1,1,0,1384,8,9,1,-14,-2,4.5,421.6999999999998,0.20000000000000018,1,-16
0,0,-1,0,13,2,7,0,-1,-1,-4.600000000000001,-5.7999999999999545,0,-1,-3
0,0,-1,0,-1878,-5,-8,0,73,-4,-3.5,-263.70000000000005,-0.20000000000000018,-1,8
0,1,1,0,-2549,0,-2,-1,-2,1,-3.700000000000003,-208.29999999999995,-0.7999999999999998,1,12
1,1,-1,1,-2782,-2,-3,0,7,-1,0.3000000000000007,-227.20000000000005,-0.6000000000000005,0,-43
1,0,0,0,2494,7,8,0,2,-2,0,247.4000000000001,0.6000000000000005,0,-15
1,1,1,0,4440,5,7,0,-28,6,6.400000000000002,495.6999999999998,0.7999999999999998,1,5
0,1,-1,0,-255,-3,-8,0,2,3,3.1999999999999993,-89.20000000000005,-0.20000000000000018,-1,11
0,0,-1,0,-1582,-6,0,0,-43,-1,-0.20000000000000284,-194.30000000000018,-0.40000000000000036,-1,-6
0,0,-1,0,-1578,-7,-3,0,74,-1,-5.200000000000003,-158.70000000000005,-0.20000000000000018,-1,25
0,0,-1,0,331,-3,-2,0,2,-2,1.5999999999999979,-36,0,-1,35
1,0,1,0,965,5,9,0,-5,2,4,254.30000000000018,0.20000000000000018,1,-10
0,1,-1,0,570,2,2,0,-3,-1,0,95.40000000000009,0.40000000000000036,-1,13
1,1,1,0,3850,5,4,0,-20,-4,6.300000000000001,364.20000000000005,1,1,31
0,1,1,1,116,-1,-6,0,3,1,-4.300000000000001,-146.89999999999986,-0.20000000000000018,2,-2
1,1,0,0,1940,6,2,0,7,-2,1,245.5,0.20000000000000018,0,21
1,1,0,0,1719,6,8,0,-1,1,0.3000000000000007,437.70000000000005,0.40000000000000036,0,8
1,0,-1,1,2836,4,2,0,0,0,2.3000000000000007,220.70000000000005,0.6000000000000005,0,-7
1,0,1,0,753,-3,-6,0,-6,2,0,-105.09999999999991,0.20000000000000018,1,4
0,1,-1,1,1095,1,1,0,4,-5,2.1999999999999993,92.90000000000009,0.6000000000000005,0,-11
0,0,0,0,-1150,-6,-9,0,-2,2,-1.1999999999999993,-245,-0.40000000000000036,0,15
0,1,-1,0,-1855,-2,0,0,0,-2,-0.20000000000000284,-29.299999999999955,-0.40000000000000036,-1,-16
1,1,1,1,875,1,2,0,17,-2,-0.5,59.700000000000045,0,2,11
1,1,0,0,2897,5,7,0,-3,1,-4.899999999999999,187.0999999999999,0.8000000000000007,0,20
1,0,0,0,252,2,4,0,-1,0,-1.5,-1.7999999999999545,-0.20000000000000018,0,5
1,1,0,0,1994,1,-2,1,3,-3,-0.5,132.29999999999995,0.5999999999999996,0,-2
0,0,0,0,1427,-1,-3,0,24,3,1.0999999999999979,-22,0.20000000000000018,0,-4
1,1,-1,0,1397,3,3,0,21,-1,-0.20000000000000284,208.5999999999999,0.40000000000000036,-1,4
1,1,0,0,3892,7,6,0,7,-1,9,422.70000000000005,1,0,8
1,0,0,1,2227,5,7,0,6,-4,4.200000000000003,355.9000000000001,0.6000000000000005,1,-19
0,0,0,-1,-580,-3,-10,0,-21,2,2.3000000000000007,-50.5,-0.20000000000000018,-1,-15
0,0,1,1,744,3,4,0,1,1,0.09999999999999787,116.5,0,2,-9
0,1,0,0,-900,-1,-2,0,-20,1,-1,-72.89999999999986,-0.20000000000000018,0,0
1,0,-1,0,410,0,-1,0,-46,21,-2.5,-68,0,-1,-10
1,1,1,1,333,-1,-6,0,-1,0,0,-7.2999999999999545,0.20000000000000018,2,11
0,0,0,-1,-2156,-3,-5,0,-2,-2,-1.0999999999999979,-211.5999999999999,-0.20000000000000018,-1,-21
0,0,0,-1,-1748,0,2,0,-8,1,-1.1999999999999993,-36,-0.20000000000000018,-1,-9
1,0,-1,-1,-731,-3,-4,0,19,2,0.29999999999999716,-205.39999999999986,-0.20000000000000018,-2,2
1,1,1,1,2338,7,8,0,45,-1,1,423.70000000000005,0.6000000000000005,2,-11
0,1,-1,0,-1307,1,3,0,-22,0,-2.3999999999999986,23.700000000000045,-0.5999999999999996,-1,-8
0,0,1,0,-784,-1,1,0,1,5,2.3999999999999986,-73.30000000000018,0,1,-12
1,0,0,0,376,3,-4,0,23,-8,1,81.10000000000014,0,0,-6
0,0,1,-1,-3318,-7,-7,0,103,2,-1.3000000000000007,-383.9000000000001,-0.8000000000000007,0,-7
0,0,-1,0,-4080,-6,-4,0,7,-3,-6.599999999999998,-477.5,-1,-1,-2
0,1,1,0,1396,2,-1,0,25,0,-4,89.59999999999991,0.6000000000000005,1,18
1,1,1,1,480,1,-3,0,-2,0,3.900000000000002,101.10000000000014,0.20000000000000018,2,-12
1,0,-1,0,275,0,-2,0,-4,-1,2.8000000000000007,56.5,0.20000000000000018,-1,-5
1,0,1,0,-1753,-2,3,0,19,0,-2.8000000000000007,-92.79999999999995,-0.40000000000000036,1,-4
0,1,0,0,144,1,2,0,3,-1,1.1000000000000014,-7.5,-0.39999999999999947,0,4
0,0,0,-1,-3792,-7,-4,0,-27,4,-3.3999999999999986,-413.79999999999995,-0.6000000000000005,-1,-13
0,0,-1,0,-2129,-7,-9,-1,-5,1,-2.3000000000000007,-471.89999999999986,-0.40000000000000036,-1,0
1,0,-1,0,-276,3,8,0,-3,-2,-0.09999999999999787,91.09999999999991,-0.20000000000000018,-1,-16
1,1,-1,1,1390,4,4,0,0,-2,0.5,211.0999999999999,0.40000000000000036,0,-16
1,0,1,-1,3364,3,1,0,74,2,3.1999999999999993,314,0.8000000000000007,0,7
1,0,0,0,-1837,0,3,0,-14,1,-2,-77.90000000000009,-0.6000000000000005,0,-28
1,1,1,1,136,6,11,0,-1,-3,-0.6999999999999993,194.70000000000005,0.20000000000000018,2,-7
1,1,1,1,1514,4,3,0,16,2,2.099999999999998,172.20000000000005,0.39999999999999947,2,3
0,0,-1,-1,-833,-1,3,0,19,-3,-1.0999999999999979,-83.90000000000009,0,-2,-44
0,0,1,-1,-1395,0,1,0,7,-5,-5.300000000000001,-101.5,-0.40000000000000036,0,16
1,0,1,0,2303,3,-3,0,-5,-3,0.8000000000000007,175.29999999999995,0.5999999999999996,1,10
0,1,0,0,-2414,2,0,0,3,0,-2.700000000000003,-146,-1,0,-31
0,0,-1,0,-1668,-2,-2,0,0,-2,-3.099999999999998,-182.9000000000001,-0.40000000000000036,-1,-16
1,1,1,0,2681,8,7,0,0,2,0.1999999999999993,428,0.7999999999999998,1,7
0,0,-1,0,-2002,-3,-2,0,1,-2,1.1000000000000014,-186.70000000000005,-0.6000000000000005,-1,-12
1,0,-1,0,713,2,2,0,18,1,4.600000000000001,180,0.40000000000000036,-1,-1
0,1,-1,0,595,1,7,0,2,-3,-0.9000000000000021,50.899999999999864,0.40000000000000036,-1,-6
1,1,1,-1,411,2,7,-1,2,2,-0.3000000000000007,54.5,0,0,20
0,1,-1,-1,-956,0,-2,0,-24,0,-4.199999999999999,-125.40000000000009,-0.20000000000000018,-2,-4
0,1,-1,0,-463,-2,-3,0,3,1,2.6000000000000014,-17.90000000000009,0.20000000000000018,-1,-1
1,0,0,0,1606,2,0,0,-5,6,0.09999999999999787,84.69999999999982,0.20000000000000018,0,-16
1,1,1,0,3964,11,12,0,5,-1,3.6999999999999993,562.2,1,1,-24
0,1,1,0,141,0,1,0,10,-2,-0.8999999999999986,-11.5,0,1,-1
0,0,-1,0,-1461,-3,-1,0,0,-2,-0.40000000000000213,-284.5,-0.20000000000000018,-1,-7
0,0,1,0,365,4,10,0,-17,-3,0.3000000000000007,127,-0.40000000000000036,1,-20
0,1,1,-1,-779,-5,-11,0,9,-2,-0.6000000000000014,-320.4000000000001,-0.20000000000000018,0,9
1,0,0,0,2100,2,-1,0,-3,-3,4.400000000000002,178.89999999999986,0.40000000000000036,0,-3
0,1,1,0,-954,1,5,0,5,0,-0.9000000000000021,18.700000000000045,0,1,-16
1,0,-1,0,922,0,3,0,65,3,1.5,144.0999999999999,0,-1,7
1,1,-1,-1,1200,1,3,0,1,0,5.100000000000001,167.29999999999995,0.20000000000000018,-2,-17
1,0,1,0,1346,1,6,0,-6,1,-3.900000000000002,33.700000000000045,0.20000000000000018,1,18
1,1,-1,0,1488,3,5,0,1,-1,0.8999999999999986,92,0.20000000000000018,-1,3
1,1,1,0,692,0,-4,0,24,2,-3.8999999999999986,-107.79999999999995,0,1,9
0,1,-1,1,1454,4,0,1,-41,1,0.40000000000000213,338.70000000000005,0.40000000000000036,0,15
1,0,1,0,604,-1,1,0,-5,-2,-1.1999999999999993,-49.59999999999991,0.40000000000000036,1,-4
1,1,1,0,1615,-1,-5,0,1,0,2.200000000000003,157.89999999999986,0.40000000000000036,1,20
1,1,1,0,-700,-2,-2,0,-1,-1,0.5999999999999979,-50.600000000000136,-0.40000000000000036,1,26
1,1,-1,-1,2184,4,5,0,40,2,-0.3000000000000007,209.79999999999995,0.6000000000000005,-2,7
0,0,-1,0,140,-2,-2,0,1,-4,-1.5999999999999979,-94.29999999999995,0,-1,8
0,0,1,-1,-777,-1,1,0,26,-1,-3.400000000000002,-144.9000000000001,-0.40000000000000036,0,3
